adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,80000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,8870,tt0199753,en,Red Planet,"Astronauts search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry.",8.534176,/sMholOUc89LQhp0X33JZExgxupB.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'NPV Entertainment', 'id': 172}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'The Canton Company', 'id': 22351}, {'name': 'Mars Production Pty. Ltd.', 'id': 53997}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-10,33463969,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Not A Sound. Not A Warning. Not A Chance. Not Alone.,Red Planet,False,5.4,271
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,77434,tt0197096,en,What's Cooking?,"In LA's Fairfax district, where ethnic groups abound, four households celebrate Thanksgiving amidst family tensions. In the Nguyen family, the children's acculturation and immigrant parents' fears collide. In the Avila family, Isabel's son has invited her estranged husband to their family dinner. Audrey and Ron Williams want to keep their own family's ruptures secret from Ron's visiting mother. In the Seelig household, Herb and Ruth are unwilling to discuss openly their grown daughter's living with her lover, Carla. Around each table, things come to a head. A gun, an affair, a boyfriend, and a pregnancy precipitate crises forcing each family to find its center.",0.877264,/sI6PKnR8Ci4E6zdasnWLnTkxyaa.jpg,"[{'name': 'Lions Gate Films', 'id': 35}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2000-01-20,0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}, {'iso_639_1': 'yi', 'name': ''}]",Released,"Thanksgiving. A celebration of food, tradition and relative insanity.",What's Cooking?,False,6.4,7
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,14295,tt0203230,en,You Can Count on Me,"A single mother's life is thrown into turmoil after her struggling, rarely-seen younger brother returns to town.",6.505313,/7mGFmij1FZD5eUnNwvUjmpqrDl6.jpg,"[{'name': 'Cappa Productions', 'id': 691}, {'name': 'Hart-Sharp Entertainment', 'id': 11351}, {'name': 'Crush Entertainment', 'id': 68304}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-17,0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,You Can Count on Me,False,6.8,89
False,"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}",7200000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",http://www.mgm.com/view/movie/529/Diamonds-Are-Forever/,681,tt0066995,en,Diamonds Are Forever,Diamonds are stolen only to be sold again in the international market. James Bond infiltrates a smuggling mission to find out who’s guilty. The mission takes him to Las Vegas where Bond meets his archenemy Blofeld.,12.00491,/viPjZ3JCOahcfNCcVhiPExusJoZ.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Eon Productions', 'id': 7576}, {'name': 'Danjaq', 'id': 10761}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-12-13,116019547,120.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The man who made 007 a household number,Diamonds Are Forever,False,6.3,562
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",,11372,tt0074452,en,The Eagle Has Landed,"When the Nazi high command learns in late 1943 that Winston Churchill will be spending time at a country estate in Norfolk, it hatches an audacious scheme to kidnap the prime minister and spirit him to Germany for enforced negotiations with Hitler.",10.982385,/o22XW3pFNhUy9jPzBTLipKhUg5t.jpg,"[{'name': 'ITC Entertainment', 'id': 1584}, {'name': 'Associated General Films', 'id': 4377}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1976-12-24,0,135.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,The daring World War II plot that changed the course of history.,The Eagle Has Landed,False,6.4,77
False,,82000000,"[{'id': 878, 'name': 'Science Fiction'}]",,8452,tt0216216,en,The 6th Day,Futuristic action about a man who meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.,8.41311,/6pBUekwhnjW99V0cLphx7dZE2Wx.jpg,"[{'name': 'Phoenix Pictures', 'id': 11317}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-17,96085477,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Are You Who You Think You Are,The 6th Day,False,5.7,603
False,,35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,10862,tt0186894,en,Bounce,A man switches plane tickets with another man who dies in that plane in a crash. The man falls in love with the deceased one's wife.,13.349518,/9xu1oqDd0tZfHkZkrbH0uG65njA.jpg,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-15,36779296,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two strangers fell in love. One knew it wasn't by chance.,Bounce,False,5.5,120
False,,123000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",http://www.grinched.com/,8871,tt0170016,en,How the Grinch Stole Christmas,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.",11.642462,/uOWOw8ZTkGQqx6qkNPhG9AovFJW.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-17,345141403,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He puts the mean in green.,How the Grinch Stole Christmas,False,6.2,1440
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,34045,tt0230591,en,One Day in September,"The full story of the 1972 Munich Olympics Massacre and the Israeli revenge operation 'Wrath of God.' The 1972 Munich Olympics were interrupted by Palestinian terrorists taking Israeli athletes hostage. Besides footage taken at the time, we see interviews with the surviving terrorist, Jamal Al Gashey, and various officials detailing exactly how the police, lacking an anti-terrorist squad and turning down help from the Israelis, botched the operation",1.039367,/uqrgK5jW0SnzlgtdeqoP2hTzrZr.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1999-10-22,0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"1972. The Munich Olympic Games. 121 Nations. 7,123 Competitors. Over a billion vieweres ... and 8 Palestinian Terrorists. For the first time in 25 years, the truth is revealed.",One Day in September,False,7.3,14
False,"{'id': 57129, 'name': 'Rugrats Collection', 'poster_path': '/zamw6yLqCFqAHG1HPSPOCws82Bb.jpg', 'backdrop_path': '/pFgV70FI1URDLFY3bllhPl6sC33.jpg'}",30,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,16340,tt0213203,it,Rugrats in Paris: The Movie,"The Rugrats are back! There's Tommy the brave one, Chuckie the timid one, Phil and Lil the odd couple, Dil, and spoiled brat Angelica. This time they're wreaking havoc in Paris, France, where Tommy's dad Stu is summoned after yet another one of his inventions took a dump.",5.568359,/dxWzIrSEwDrQjzXntdNQaJpytu7.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Nickelodeon Movies', 'id': 2348}, {'name': 'Paramount Animation', 'id': 24955}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-09-14,103,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ooo la la! Paris will never be the same!,Rugrats in Paris: The Movie,False,6.0,101
False,"{'id': 124916, 'name': '101 Dalmatians (Live-Action) Collection', 'poster_path': '/oSeIai1ioj4dbq7WgbPzpsSCzkS.jpg', 'backdrop_path': '/eTaNHqpi7VldgcrDetfTzk4FeDi.jpg'}",85000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,10481,tt0211181,en,102 Dalmatians,"Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth... a parrot who thinks he's a Rottweiler... teams up with Oddball... an un-marked Dalmation puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil",7.668752,/dSxnIika9yWwTvEbpsmoGdeh65E.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Cruella Productions', 'id': 10472}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-10-07,183611771,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Meet Two Unlikely Heroes With A Bone To Pick.,102 Dalmatians,False,5.1,327
False,,0,"[{'id': 18, 'name': 'Drama'}]",,10867,tt0213847,it,Malèna,"On the day in 1940 that Italy enters the war, two things happen to the 12-year-old Renato: he gets his first bike, and he gets his first look at Malèna. She is a beautiful, silent outsider who's moved to this Sicilian town to be with her husband, Nico. He promptly goes off to war, leaving her to the lustful eyes of the men and the sharp tongues of the women. During the next few years, as Renato grows toward manhood, he watches Malèna suffer and prove her mettle. He sees her loneliness, then grief when Nico is reported dead, the effects of slander on her relationship with her father, her poverty and search for work, and final humiliations. Will Renato learn courage from Malèna and stand up for her?",9.490512,/6T3CqD4hS6xf5dnuAXcrYMsVtzR.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Medusa Produzione', 'id': 1702}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2000-10-27,0,109.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"She was too young to be a widow, and too beautiful to be alone. Every man wanted to have her. One boy risked everything to protect her.",Malena,False,6.9,301
False,,13500000,"[{'id': 18, 'name': 'Drama'}]",,10876,tt0180073,en,Quills,"A nobleman with a literary flair, the Marquis de Sade lives in a madhouse where a beautiful laundry maid smuggles his erotic stories to a printer, defying orders from the asylum's resident priest. The titillating passages whip all of France into a sexual frenzy, until a fiercely conservative doctor tries to put an end to the fun.",5.387711,/4fz5LDFsapXDJVLsy2jh5VPZtR0.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Industry Entertainment', 'id': 376}, {'name': 'Walrus & Associates', 'id': 8780}, {'name': 'Hollywood Partners', 'id': 30257}, {'name': 'Charenton Productions', 'id': 75937}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-22,7060876,124.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There are no bad words... only bad deeds.,Quills,False,6.8,129
False,,75000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,9741,tt0217869,en,Unbreakable,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead – and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.",14.67855,/pvL37V88plePxFSszCbV3wRHiBm.jpg,"[{'name': 'Limited Edition Productions Inc.', 'id': 3683}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Blinding Edge Pictures', 'id': 12236}, {'name': 'Barry Mendel Productions', 'id': 17032}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-13,248118121,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some things are only revealed by accident.,Unbreakable,False,6.9,1994
False,,0,[],,79920,tt0265101,en,Boys Life 3,"Jason Gould satirizes coming out in Hollywood in Inside Out, starring Alexis Arquette and papa Elliot Gould. Lane Janger's Just One Time was a festival favorite recently expanded into a feature film that turns the tables on a groom-to-be and his fantasies of sex with two women. Bradley Rust Gray's Hitch follows two attractive young guys on a dizzying road trip that leads them toward sexual self-discovery. David Fournier's Majorettes in Space is a witty French spoof of post-modern sex, romance, relationships, the Pope and baton-twirling majorettes. And, Gregory Cooke's $30 is the bittersweet story of a closeted teen presented with a young prostitute on his 16th birthday.",0.300894,/8weSGVLkOG0eE2zfKE1T8IiZzJS.jpg,"[{'name': 'Procirep', 'id': 311}, {'name': 'Haut et Court', 'id': 726}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2000-11-16,0,79.0,[],Released,,Boys Life 3,False,6.7,3
False,"{'id': 290973, 'name': 'Crouching Tiger, Hidden Dragon Collection', 'poster_path': '/8x9ajHWUm5K5rdMRvXe2vhjdLAk.jpg', 'backdrop_path': '/fWbparTMpxYDgutCf9LLlcJgFZT.jpg'}",17000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",,146,tt0190332,zh,卧虎藏龙,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.",19.944953,/2D7kikHUHbecJGoRAspBYiqoxd6.jpg,"[{'name': 'Sony Pictures Classics', 'id': 58}, {'name': 'China Film Co-Production Corporation', 'id': 2269}, {'name': 'Columbia Pictures Film Production Asia', 'id': 2798}, {'name': 'Good Machine', 'id': 10565}, {'name': 'EDKO Film', 'id': 12205}, {'name': 'Asia Union Film & Entertainment Ltd.', 'id': 20289}, {'name': 'United China Vision', 'id': 20290}, {'name': 'Zoom Hunt International Productions Company Ltd.', 'id': 20291}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'TW', 'name': 'Taiwan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-10-01,213525736,120.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,"A timeless story of strength, secrets and two warriors who would never surrender.","Crouching Tiger, Hidden Dragon",False,7.2,949
False,"{'id': 106498, 'name': 'Dungeons & Dragons Collection', 'poster_path': '/tb70wYUa474fdfZSPj8CH6Ua6F9.jpg', 'backdrop_path': '/21twikCptcVJHUt9AdV8DXts92q.jpg'}",35000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,11849,tt0190374,en,Dungeons & Dragons,"The classic role-playing game comes to life in this magical adventure. The empire of Izmer is a divided land: Elite magicians called Mages rule while lowly commoners are powerless. When Empress Savina (Thora Birch) vows to bring equality and prosperity to her land, the evil Mage Profion (Jeremy Irons) plots to depose her. But this good-vs.-evil battle is no game!",4.884311,/hHoMqCagqwnahAvwkzCOp6MPMWC.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Sweetpea Entertainment', 'id': 8933}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-12-08,15185241,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,This is no game.,Dungeons & Dragons,False,3.9,159
False,,65000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,11983,tt0228750,en,Proof of Life,"Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.",9.508691,/ole3u0jx0AuNxrtHRIQOTzBgDBl.jpg,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-12-08,0,135.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Proof of Life,False,6.1,211
False,,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",https://www.epicbuzz.net/movies/vertical-limit,11678,tt0190865,en,Vertical Limit,"Trapped near the summit of K2, the world's second-highest mountain, Annie Garrett radios to base camp for help. Brother Peter hears Annie's message and assembles a team to save her and her group before they succumb to K2's unforgiving elements. But, as Annie lays injured in an icy cavern, the rescuers face several terrifying events that could end the rescue attempt -- and their lives.",6.548229,/8AJXlbf29XIvMjwFvZ6zjMUvNvL.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Global Entertainment Productions GmbH & Company Medien KG', 'id': 9269}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'PK', 'name': 'Pakistan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-12-08,215663859,124.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",Released,The Mountain Will Decide.,Vertical Limit,False,5.9,287
False,,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,2669,tt0086993,en,The Bounty,"The familiar story of Lieutenant Bligh, whose cruelty leads to a mutiny on his ship. This version follows both the efforts of Fletcher Christian to get his men beyond the reach of British retribution, and the epic voyage of Lieutenant Bligh to get his loyalists safely to East Timor in a tiny lifeboat.",7.492912,/hXFXIc6F4NXI5emWCKcUwqEPjIZ.jpg,"[{'name': 'Dino De Laurentiis Company', 'id': 10308}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1984-05-04,8613462,132.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"After 200 years, the truth behind the legend.",The Bounty,False,6.5,109
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,20721,tt0088936,en,Code of Silence,A Chicago cop is caught in a middle of a gang war while his own comrades shun him because he wants to take an irresponsible cop down.,5.132151,/yE1Xh7Q7M6uDrm28ib0MMcuhO4L.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Raymond Wagner Productions', 'id': 59424}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-05-03,20345361,101.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,Eddie Cusack's a good cop having a very bad day.,Code of Silence,False,6.0,44
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,2609,tt0093748,en,"Planes, Trains and Automobiles","A man must struggle to travel home for Thanksgiving, with an obnoxious slob of a shower ring salesman his only companion.",9.420183,/t7Rrs11VNjWAi8loMLhRe94gesE.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-11-26,49230280,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What he really wanted was to spend Thanksgiving with his family. What he got was three days with the turkey.,"Planes, Trains and Automobiles",False,7.1,567
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,12714,tt0096094,en,She's Having a Baby,"Jake and Kristy Briggs are newlyweds. Being young, they are perhaps a bit unprepared for the full reality of marriage and all that it (and their parents) expect from them. Do they want babies? Their parents certainly want them to. Is married life all that there is? Things certainly aren't helped by Jake's friend Davis, who always seems to turn up just in time to put a spanner in the works.",7.255375,/5vYlV82YQUSubsuGzubnviuyPW9.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-02-05,0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Man. Woman. Life. Death. Infinity. Tuna casserole. One movie dares to tell it all.,She's Having a Baby,False,5.5,51
False,,0,"[{'id': 18, 'name': 'Drama'}]",,92603,tt0120090,en,Secretos del corazón,Javi and his friend Carlos visit an old house on the outskirts of a small Spanish village. According to his brother Juan this is a haunted house and one can hear the voices of the dead. Later he is intrigued with a room which is always closed (the room where his father was found dead). He is so interested in these mysteries that he starts to investigate all the secrets of these dead people and their stories.,0.68827,/kchQD8mwMFOSXG0vsGfBcl6OFFL.jpg,"[{'name': 'Ariane Films', 'id': 42152}, {'name': 'Canal+ France', 'id': 44602}, {'name': 'Aiete Films S.A.', 'id': 55534}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'PT', 'name': 'Portugal'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",1997-03-19,0,105.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Secrets of the Heart,False,6.4,9
False,"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}",40000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",http://www.mgm.com/view/movie/1132/The-Living-Daylights/,708,tt0093428,en,The Living Daylights,James Bond helps a Russian General escape into the west. He soon finds out that the KGB wants to kill him for helping the General. A little while later the General is kidnapped from the Secret Service leading 007 to be suspicious.,12.189038,/yEryMe58dx7zm1QBhQFeuYcv2aH.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Eon Productions', 'id': 7576}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-06-29,191185897,130.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'sk', 'name': 'Slovenčina'}]",Released,Licensed to thrill.,The Living Daylights,False,6.2,447
False,,6000000,"[{'id': 16, 'name': 'Animation'}]",,1857,tt0092106,en,The Transformers: The Movie,"The Autobots must stop a colossal planet-consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons.",6.759181,/yGuQ2lz41EgjbnPeimXR9klTOoq.jpg,"[{'name': 'De Laurentiis Entertainment Group (DEG)', 'id': 484}, {'name': 'Marvel Productions', 'id': 2301}, {'name': 'Hasbro', 'id': 2598}, {'name': 'Sunbow Productions', 'id': 3313}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-08-08,5849647,84.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,Beyond good. Beyond evil. Beyond your wildest imagination.,The Transformers: The Movie,False,7.1,134
False,"{'id': 52783, 'name': 'Wall Street Collection', 'poster_path': '/dmGQDIrfvmr5rahYcVhpS2xx6oy.jpg', 'backdrop_path': '/sEKYBSwZFFppJ5GmEVxsECr7ilR.jpg'}",15000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,10673,tt0094291,en,Wall Street,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider whom takes the youth under his wing.",11.672701,/fC9zRkJjgemBEmubrZaWXtC4FcN.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-12-10,43848069,126.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every dream has a price.,Wall Street,False,7.0,557
False,,14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,2604,tt0096969,en,Born on the Fourth of July,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.",13.617646,/iAUSzQNpxf9fX1EvhNbeguo6aVA.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Ixtlan', 'id': 4198}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-12-20,161001698,145.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,A story of innocence lost and courage found.,Born on the Fourth of July,False,6.7,403
False,,4000000,"[{'id': 18, 'name': 'Drama'}]",,10132,tt0096219,en,Talk Radio,"A rude, contemptuous talk show host becomes overwhelmed by the hatred that surrounds his program just before it goes national.",6.865513,/tuEA94RjZhYWrnrkmzHQVFmzOIN.jpg,"[{'name': 'Cineplex-Odeon Films', 'id': 5231}, {'name': 'Ten-Four Productions', 'id': 8814}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-12-21,3468572,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The last neighborhood in America.,Talk Radio,False,6.7,46
False,,20000000,"[{'id': 35, 'name': 'Comedy'}]",,11064,tt0088850,en,Brewster's Millions,"Brewster, an aging minor-league baseball player, stands to inherit 300 million dollars if he can successfully spend 30 million dollars in 30 days without anything to show for it, and without telling anyone what he's up to... A task that's a lot harder than it sounds!",6.526379,/nt7zLmrTOmcCC74r4JNrGYvlDbV.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Lawrence Gordon Productions', 'id': 840}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Silver Pictures', 'id': 1885}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-05-22,45833132,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An American excess story.,Brewster's Millions,False,6.5,144
