adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,[],,283792,tt0184939,el,Ο Θανάσης στη χώρα της σφαλιάρας,"The movie is about dictatorships in Greece – first, the Metaxas regime (1936-1940), and then the Colonels’ Junta (1967-74). In Part One, the Metaxas regime is depicted as a circus, where Thanasis (Thanasis Vengos) is a clown trying to conceal a young colleague’s subversive action. In Part Two, we see Thanasis suffer because of his honesty and kindness, in a country where the system’s irrationality is clearly evident.",0.001641,/f6kRKhXgby4lXpMmGyAd9x71aFB.jpg,[],[],1976-07-25,0,88.0,"[{'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,Ο Θανάσης στη χώρα της σφαλιάρας,False,0.0,0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,164827,tt0067853,el,Τι έκανες στο πόλεμο Θανάση,"A wild tale of mistaken identity set during the Nazi occupation of Greece and starring the great Thanasis Vengos. Thanasis is called upon, during the Occupation, to testify at the trial of a tavern owner accused of serving cat meat to his customers. He too is accused of perjury and imprisoned with some resistance fighters. The resistance fighters escape, but Thanasis remains in his cell. He is accused of being Ivan, the notorious ringleader of certain revolutionaries.",0.985905,/3uLiUkblNe3IIIqLkQv35mQJWNF.jpg,[],"[{'iso_3166_1': 'GR', 'name': 'Greece'}]",1971-09-23,0,0.0,"[{'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,"What Did You Do in the War, Thanassi?",False,9.0,4
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,185111,tt0184950,el,"Θου-Βου Φαλακρός Πράκτωρ, Επιχείρηση: Γης Μαδιάμ",Undercover cop takes to find and restore a rich girl who ran away from home,0.211637,/uAzLmqT7k5SxEcomyi2duIDr9Lx.jpg,"[{'name': 'Thanasis Vengos Tainies Geliou', 'id': 80198}]","[{'iso_3166_1': 'GR', 'name': 'Greece'}]",1969-04-11,0,92.0,"[{'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,The Baldheaded Agent and the Land of Destruction Mission,False,7.1,4
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,296344,tt0122670,el,Πολυτεχνίτης και Ερημοσπίτης,"Thanasis Vengos plays a poor young man that comes to Athens looking for a job. We watch as he tries many different jobs; druggist, photographer, even wrestling referee. The result is always hilarious and explosive!",0.154738,/jvVd2qL52EU5L8ZZCIhsuqgGOdY.jpg,"[{'name': 'Karagiannis-Karatzopoulos', 'id': 22155}]","[{'iso_3166_1': 'GR', 'name': 'Greece'}]",1963-09-30,0,0.0,"[{'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,Politexnitis and Erimospitis,False,8.0,4
False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",http://rwdthemovie.com,300321,tt3836480,en,RWD,"Two men went searching for ghosts, but they found themselves instead...",0.344337,/8Tqjy16f2DWhzdASUzGooMOfGDK.jpg,"[{'name': 'Twenty Eighteen Seventy-Six', 'id': 66454}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-09-26,0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Post Production,Kill your past... Rewind your future,RWD,False,3.6,5
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.bbc.co.uk/programmes/b01s954d,407799,tt3904252,en,The Genius of Marie Curie: The Woman Who Lit up the World,"Over 80 years after her death, Marie Curie remains by far the best-known female scientist. In her lifetime, she became that rare thing - a celebrity scientist, attracting the attention of the news cameras and tabloid gossip. This multi-layered film reveals the real Marie Curie, an extraordinary woman who fell in love three times, had to survive the pain of loss, and the public humiliation of a doomed love affair. It is a riveting portrait of a tenacious mother and scientist, who opened the door on a whole new realm of physics, which she discovered and named - radioactivity.",0.011396,/lpuD4jaPXNXnl6gX24SOVAaSTgw.jpg,[],[],2013-05-03,0,60.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Genius of Marie Curie: The Woman Who Lit up the World,False,0.0,0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://matineeclassics.com/movies/1963/hollywood_without_makeup/,294409,tt0407874,en,Hollywood Without Make-Up,Ken Murray - The Man Who Makes Movies of People Who Make Movies,0.347774,/28eGZjXAidz7MDraFEQ69BgynxO.jpg,"[{'name': 'Filmaster Incorporated', 'id': 33774}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1963-07-01,0,50.0,[],Released,A collection of behind the scenes and home movies from the golden age of Hollywood.,Hollywood Without Make-Up,False,6.0,1
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,403450,tt5263116,it,In guerra per amore,"It's 1943 and World War II is raging in Europe. In New York, Arturo and Flora the daughter of a restaurant owner are in love, but she is promised in marriage to the son of a Mafia boss. There is a way around this, but to be able to marry Flora, Arturo needs to get permission from her father, who lives in a village in Sicily. Arturo doesn't have any money, so the only way he can get to Sicily is to enlist in the U.S. Army, which is preparing for a landing on the island.",4.310218,/dDFcYbX6FCttWwdGR5vCr0Uerfa.jpg,"[{'name': 'Rai Cinema', 'id': 2683}, {'name': 'Wildside', 'id': 21246}, {'name': 'Ministero per i Beni e le Attività Culturali (MiBAC)', 'id': 29223}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2016-10-27,0,99.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,At War with Love,False,7.8,116
False,,0,"[{'id': 18, 'name': 'Drama'}]",,39340,tt0076200,it,Interno di un convento,"A zealous, handsome priest, who is the confessor for a convent full of women, encourages the equally zealous abbess of the institution to enforce strict rules on these unfortunate women. At the same time, a particularly disturbed nun manages to poison herself and many of the other novitiates in yet another scandal which is covered up by church authorities.",1.224938,/X0MxKhE1aJfL4MKAGoc0YrTXDv.jpg,"[{'name': 'TRUST INTERNATIONAL FILMS', 'id': 83339}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1978-01-25,0,95.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Behind Convent Walls,False,6.4,10
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,42123,tt0086497,en,Utu,"In New Zealand in the 1860s the native Maori people fought the British colonials to keep the land guaranteed to them by treaty. The warrior Te Wheke fights for the British until betrayal leads him to seek utu (revenge). The settler Williamson in turn seeks revenge after Te Wheke attacks his homestead. Meanwhile Wiremu, an officer for the British, seems to think that resistance is futile.",0.547061,/emMnx7F3hzQQDF4JpI8worfs8hV.jpg,"[{'name': 'Utu Productions', 'id': 69456}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",1984-09-13,0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'mi', 'name': ''}]",Released,,Utu,False,6.8,7
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,415214,tt6044910,zh,Mei Gong He Xing Dong,Chinese narco-cops take their mission to the Golden Triangle following the Mekong River massacre of innocent fishermen by the region's drug lord.,35.972581,/en7TculN8sgH9v165QZg4y2Q1kW.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'CN', 'name': 'China'}]",2016-09-30,173000000,140.0,"[{'iso_639_1': 'my', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,,Operation Mekong,False,6.8,30
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,48601,tt0284970,fr,Clément,"Benoit turns 13 and develops an intense crush on his godmother, Marion. As they lie on beaches in the summer, she humors him by talking about the mysteries of women.",2.359027,/sQpeVou5lRClmmSBdrSsAhNr2ya.jpg,"[{'name': 'Arte France Cinéma', 'id': 6916}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'Gimages 3', 'id': 70587}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2001-06-06,0,139.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Clement,False,6.0,5
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,42872,tt0078749,it,Alien 2 - Sulla terra,"A group of cave explorers are confronted in an underground cavern by a mysterious living rock. Little do they know that it bears home to deadly, flesh-eating creatures, intent on wiping out the entire human population. An ultra low-budget, unofficial and unauthorized sequel to the 1979 film Alien, although the plot has little connection to the original film.",0.686594,/3LLfieDmGmfQ0PTJfNIaLR2y69C.jpg,"[{'name': 'GPS', 'id': 39904}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1980-04-11,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Alien 2: On Earth,False,2.8,10
False,,0,"[{'id': 18, 'name': 'Drama'}]",,107443,tt0049030,en,The Brave One,A young Mexican boy tirelessly tries to save his pet bull from death at the hands of a celebrated matador.,0.745793,/7BS5M8ACJhiW74DGeI1kSJommFt.jpg,"[{'name': 'King Brothers Productions', 'id': 3760}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1956-10-26,0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Touch of Greatness,The Brave One,False,6.6,5
False,,0,[],,306383,tt3571378,en,Gajakessari,"Film starring Yash, Amoolya and Anant Nag",0.072047,/cNl2zrj4xQeNUYOyGezVQifwwsa.jpg,[],[],2014-05-23,0,0.0,[],Released,,Gajakessari,False,6.0,1
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.hayabusa2012.jp/index.html,230628,tt1825130,ja,はやぶさ 遥かなる帰還,"In May 2003, the Japan Aerospace Exploration Agency (or JAXA) launched an unmanned spacecraft of their own development to retrieve samples from an asteroid. Seven long years later, Hayabusa achieved its goal and was the first of any kind of craft launched from Earth to safely return samples of this kind to home base. The story was one of such great national pride for Japan, and in the wake of the tsunami and resulting tragedies in Japan it’s strong nationalistic message became the subject of no less than three rival films. Yukihiko Tsutsumi’s high-profile effort, simply titled Hayabusa (2011) starred the incomparable Toshiyuki Nishida.  Most recently, Welcome Home, Hayabusa (2012) was released to Japanese audiences. Slipping in between those two was Hayabusa: The Long Voyage Home, concentrating on the people on the ground who helped return the probe safely.",0.631228,/ndeP5YnTbfjr5EULibERhfZnkF3.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2012-02-11,0,136.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Hayabusa: The Long Voyage Home,False,8.0,1
False,,0,"[{'id': 12, 'name': 'Adventure'}]",http://www.foxmovies.jp/hayabusa/,101665,tt1915563,ja,Hayabusa,"May 9, 2003 - The Japan Aerospace Exploration Agency (JAXA) launches its unmanned spacecraft Hayabusa into orbit. Its mission is to collect samples from a near Earth asteroid named 25143 Itokawa. Hayabusa is scheduled to make contact with the asteroid in November 2005. As the spacecraft approaches its rendezvous date with the asteroid problems arise for the JAXA staff back on Earth.",0.060409,/f17RyVCMCV34qmCK3GQkVjDmpYY.jpg,"[{'name': '20th Century Fox', 'id': 25}, {'name': 'Mainichi Shinbunsha', 'id': 5069}, {'name': 'Dentsu', 'id': 6452}, {'name': 'Kadokawa Shoten Publishing Co.', 'id': 9068}, {'name': 'Office Crescendo', 'id': 14625}, {'name': 'Sony Music Entertainment', 'id': 18225}, {'name': 'Fox International Productions (FIP)', 'id': 20492}, {'name': '20th Century Fox Home Entertainment Japan', 'id': 89723}, {'name': 'Agung', 'id': 89724}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2011-10-01,0,140.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Hayabusa,False,0.0,0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,407559,tt5059406,en,I Am the Pretty Thing That Lives in the House,A young nurse takes care of elderly author who lives in a haunted house.,4.583609,/qIlzCuROu5m8Yp9thTYsmLFQMrU.jpg,"[{'name': 'Zed Filmworks', 'id': 4080}, {'name': 'Paris Film', 'id': 7046}, {'name': 'Eggplant Pictures', 'id': 79562}, {'name': 'Go Insane Films', 'id': 79563}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-09-10,0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,I Am the Pretty Thing That Lives in the House,False,4.2,108
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,397243,tt3289956,en,The Autopsy of Jane Doe,"Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the beautiful young ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets.",31.772396,/hvQgtEMXzQZDCZkkLFPK6cO1FIy.jpg,"[{'name': 'IM Global', 'id': 7437}, {'name': 'Impostor Pictures', 'id': 53247}, {'name': '42', 'id': 84988}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-12-21,5972942,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every body has a secret.,The Autopsy of Jane Doe,False,6.3,799
False,,0,"[{'id': 16, 'name': 'Animation'}]",,402536,tt5510182,fr,Une tête disparaît,"Jacqueline has lost her mind a bit, but whatever, for her trip to the seaside, she has decided to take the train by herself, like a big girl!",0.135301,/3zeP92iAAWF0WQnPdEOphMVoqiM.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2016-01-01,0,9.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Head Vanishes,False,8.3,3
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,64501,tt1363125,hi,Naughty @ 40,"Laxminarayan Kapoor lives a wealthy lifestyle in London along with his religious wife, Maya; son Ravinder; and two nephews, Sandeep and Randeep. While the nephews have adapted themselves to the country and women, Ravinder is still a virgin at 40, and is a sleep-walker. After getting his leg pulled constantly, he asks his father to get him married, and is introduced to a statuesque beauty - who rejects him after discovering his sleep-walking disorder. His parents then get him married to Gauri, and he hopes to end his celibacy, in vain albeit, as she turns out to be child-like and naive. Frustrated, unable to get intimate he befriends a Caucasian female, Sharon, and decides to marry her. Watch what response he gets, and the impact this has on everyone.",0.009359,/xFoiDt2KH9bECLYLYfpAksT8yGS.jpg,"[{'name': 'Gangani Multimedia', 'id': 7212}, {'name': 'Srishti Creations', 'id': 7213}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2011-04-14,0,0.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Naughty @ 40,False,0.0,0
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,117337,tt1633212,en,Kajraare,"Kajraare is a Bollywood film, released on October 15, 2010. The film is directed by Pooja Bhatt and stars Himesh Reshammiya and Mona Laizza. Himesh plays a singer who falls in love with a bar dancer and the film centralizes on how they find true love. It is the first Hindi film to be shot in Petra, ""the eighth wonder of the world",0.024825,/pHnML4uzG5Z8HHHbbE3CzsmKFsr.jpg,[],[],2010-10-15,0,160.0,[],Released,,Kajraare,False,0.0,0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",http://www.alleycatsfilm.com,402370,tt3917318,en,Alleycats,"When bike courier Chris witnesses what looks like a murder, his first instinct is to cut and run. But when his curiosity draws him back in, he's soon embroiled in a world of corruption, political power, and illegal bike racing.",2.429683,/ioofAamT6r3FtVSbSBGsyMiVS9e.jpg,"[{'name': 'thefyzz', 'id': 36109}, {'name': 'Elephant Gun Films', 'id': 78760}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2016-06-23,0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Alleycats,False,4.7,16
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,319096,tt3750942,en,Whitney,Chronicles Whitney Houston's rise to fame and turbulent relationship with husband Bobby Brown.,8.048503,/cHA5gYvqiwSimDl2SazrRT50Ixn.jpg,"[{'name': 'Silver Screen Pictures', 'id': 12799}, {'name': 'Sanitsky Company', 'id': 53716}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-01-17,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Whitney,False,5.0,32
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,366269,tt1827509,en,Satan Lives,"From Texas to the Vatican, Satan Lives meets with Satanists, exorcists, cult icons - believers and non-believers alike - to ask why in the age of reason the Devil remains so powerful and seductive.",0.037946,/o24gIUsRUogMqMR1YdA36hredvs.jpg,"[{'name': 'Banger Films', 'id': 66911}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2015-10-27,0,74.0,[],Released,,Satan Lives,False,0.0,0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,74593,tt0092658,en,Bill Cosby: 49,"In this concert film, Bill Cosby muses on his nearing the big 5-0 and how that age affects men, their wives, and their children.",0.071716,/oO6feWBVFtVVQs614CWAscKAJUw.jpg,[],[],1987-04-01,0,67.0,[],Released,,Bill Cosby: 49,False,0.0,1
False,"{'id': 413731, 'name': 'Nitro Collection', 'poster_path': None, 'backdrop_path': '/lprDqy8u2j6NyU0UDfbhcxXAgfF.jpg'}",0,"[{'id': 28, 'name': 'Action'}]",,16143,tt0790602,fr,Nitro,"Max leads a good life with Alice and their son Théo; that is until Alice is threatened with death while waiting for a heart transplant. Max promises Théo that he will save Alice, but to keep his word he must find a heart, and fast. Since time is running out and he must find a solution, Max decides to reconnect with his troubled past. His decision will change his life in ways he could never imagine",0.944894,/hTs4Wz3TkhB0lUdIgOL7zByQkXU.jpg,"[{'name': 'Cirrus Communications', 'id': 6852}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2006-12-31,0,90.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Nitro,False,4.4,10
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",,145963,tt0034556,en,The Bulleteers,"Criminals with rocket powered car loot and extort the city, and only Superman can stop them!",0.402295,/i8hliwYdzUpbc5FA6kfNbop97Ta.jpg,"[{'name': 'Fleischer Studios', 'id': 8302}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-03-26,0,9.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Bulleteers,False,7.0,3
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www.kabadayifilm.com/blog,27953,tt1051907,tr,Kabadayı,"Ali Osman is a former bully of city of Istanbul. But lately he gives up bully and starts to operate a synthetic pitch. He often meets his old friends, former bullies, too. One day Ali Osman receives a news which is related with his previous passionate life. Then the whole action stats as a chain of events.",1.111025,/4eoyQM59n35EUMT4ZuzNBGDQSOA.jpg,[],"[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2007-12-14,10161213,140.0,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Kabadayı,False,6.8,13
False,,0,[],,139272,tt2328819,tr,Uzun Hikaye,A long story that started and ended at the station.,0.946781,/prqKrMVOy6x1cRoO9jEVs7va7iB.jpg,[],"[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2012-10-12,0,0.0,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,A Long Story,False,6.9,10
False,,0,"[{'id': 53, 'name': 'Thriller'}]",,419639,tt5254868,en,The Thinning,"In a post-apocalyptic future where population control is dictated by a high-school aptitude test, two students discover the test is smoke and mirrors hiding a larger conspiracy.",7.084179,/55yQMgLwJDyEom2Kose80JjTlDt.jpg,"[{'name': 'Legendary Digital Media', 'id': 59429}, {'name': 'Kids At Play', 'id': 60319}, {'name': 'YouTube Red', 'id': 73091}, {'name': 'Cinemand', 'id': 88931}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-10-12,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Only the smartest will survive,The Thinning,False,7.6,92
False,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,41725,tt0056904,en,Captain Sindbad,"After completing his voyages Sindbad the Sailor and his hearty crew have come home to find a palace coup d'etat has occurred and his home city is being run by a brutal dictator played by Pedro Armendariz. He's got designs on the beautiful young princess, Heidi Bruhl both lustful and political.",0.951943,/wfnpgh2zUFp2NMQSxydhJlhSXtY.jpg,"[{'name': 'King Brothers Productions', 'id': 3760}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",1963-04-12,0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Scimitars flash... danger flames... as adventure's mightiest hero dares his greatest conquest!,Captain Sindbad,False,5.2,6
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,413279,tt6016776,en,Team Thor,Discover what Thor was up to during the events of Captain America: Civil War.,5.647799,/wVzmQEd17eylg0bG5RPwqF18Dx7.jpg,"[{'name': 'Marvel Studios', 'id': 420}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-08-28,0,3.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Team Thor,False,7.5,93
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://rhombusmedia.com/film/closet-monster/,353728,tt3638396,en,Closet Monster,A creative and driven teenager is desperate to escape his hometown and the haunting memories of his turbulent childhood.,4.743517,/nFVsVQllgJgsclelJRXO9g1VnBs.jpg,"[{'name': 'Rhombus Media', 'id': 164}, {'name': 'Best Boy Productions', 'id': 82551}, {'name': 'Elevation Pictures', 'id': 82552}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2016-07-15,33962,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Closet Monster,False,7.4,77
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",http://www.thosepeoplefilm.com/,340684,tt3899516,en,Those People,"On Manhattan's gilded Upper East Side, a young gay painter is torn between an obsession with his infamous best friend and a promising new romance with an older foreign pianist.",3.077948,/akFZgps0INgWhSlLOnWgpKhoSL4.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-05-16,0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Those People,False,6.7,69
False,"{'id': 423173, 'name': 'Bad Santa Collection', 'poster_path': '/2OkB4GagVy1n7M8Q94FRzsOErPE.jpg', 'backdrop_path': '/plVMZOMBsHUNNkCQEoY1rW0B5Qb.jpg'}",26000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www.badsanta2.com/,338964,tt1798603,en,Bad Santa 2,"Fueled by cheap whiskey, greed and hatred, Willie Soke teams up with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve. Along for the ride is chubby and cheery Thurman Merman, a 250-pound ray of sunshine who brings out Willie's sliver of humanity. Issues arise when the pair are joined by Willie's horror story of a mother, who raises the bar for the gang's ambitions, while somehow lowering the standards of criminal behavior.",7.459161,/rZASGQ8ZbwnFTQ9L8IBlQnkVSFJ.jpg,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Broad Green Pictures', 'id': 49389}, {'name': 'Miramax', 'id': 53009}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-11-23,17782178,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Giving the holidays another shot.,Bad Santa 2,False,5.0,216
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,291413,tt3612320,en,Within,A thriller centered around a widower who moves into a seemingly perfect new home with his daughter and new wife.,9.449891,/6r0uQcxXCJvMmjlxex0kXz9V9qW.jpg,"[{'name': 'The Safran Company', 'id': 11565}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-10-18,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Within,False,5.0,42
False,,1500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,302042,tt3731196,en,Dead on Campus,"A freshman on campus discovers that the only way to be admitted into the sorority of her dreams is to seduce a nerdy introverted guy and film it. When the sorority ""prank"" goes viral, the boy is discovered dead from apparent suicide, but his sister does not buy it. She goes under cover to expose the sororities' hidden secrets.",1.682861,/1Hq9gaeKxFc7BBYE5gmUqTeeF4L.jpg,"[{'name': 'Reel One Entertainment', 'id': 15645}, {'name': 'NB Thrilling Films', 'id': 64942}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2014-11-10,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Dead on Campus,False,4.7,14
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,270007,tt2782844,en,Take Down,"Sons and daughters of international billionaires are sent to an boot camp where they are taught basic survival skills in hopes it will teach them responsibility. When they are taken hostage and taken for ransom by kidnappers, they will need to utilize every skill they learned to survive.",5.051764,/8WyylvFPDpBBRcl7S3d4dAtJ4y1.jpg,"[{'name': 'Pinewood Studios', 'id': 19404}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2016-05-05,0,107.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Rich. Spoiled. Hunted.,Take Down,False,5.9,34
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://rossbros.net/,105121,tt2011265,en,Tchoupitoulas,"A  lyrical documentary that follows three adolescent brothers as they journey through one night in New Orleans, encountering a vibrant kaleidoscope of dancers, musicians, hustlers, and revelers parading through the lamplit streets. The filmmakers fully immerse us into the New Orleans night, passing through many lively and luminous locations and introducing us to the people who make the city their home.",0.48088,/lwOpzWPdavac8edHvjO7nsxue19.jpg,[],[],2012-12-07,0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Tchoupitoulas,False,8.7,3
False,,0,"[{'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,40070,tt0086640,en,Zhong gui,"A Hong Kong taxi driver suffers after being cursed by a sorcerer he accidentally hit with his cab. After the driver's wife is raped and killed by teenage hooligans, he pleads with the sorcerer to lift the hex and restore his wife to the land of the living. Otherworldly zombie chaos ensues.",0.683008,/h3WYyCMecVbJEhPATzbBpeS4c3f.jpg,"[{'name': 'Shaw Brothers', 'id': 5798}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1983-12-29,0,87.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Seeding of a Ghost,False,6.6,9
